png,y,x,conf,text
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,348,0.998,381
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,551,0.999,264
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,720,0.997,1.8
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,799,0.999,270
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,941,0.996,1.8
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,998,0.998,258
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,1179,0.989,1.7
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,1255,0.998,258
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,1424,0.932,1.7
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,1485,0.999,274
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,1658,0.994,1.8
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,1725,0.998,284
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,832,1915,0.996,1.9
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,833,636,0.995,%69
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,833,858,0.983,71%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,833,1080,0.996,68%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,833,1342,0.983,%89
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,833,1575,0.978,72%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,833,1822,0.994,75%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,835,147,0.994,Monarch
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,854,1340,0.996,36%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,855,486,0.994,3.0
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,855,941,0.955,1.1
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,855,1179,0.965,1.1
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,855,1658,0.943,1.1
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,855,1821,0.975,34%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,347,0.999,467
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,552,0.998,166
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,636,0.855,36%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,720,0.989,1.1
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,800,0.995,171
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,857,0.997,37%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,999,0.998,166
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,1080,0.991,36%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,1256,0.998,167
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,1424,0.948,1.1
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,1486,0.998,169
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,1575,0.887,36%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,1726,0.999,160
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,856,1915,0.994,11
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,857,145,0.987,Nederland
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,878,1484,0.998,336
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,879,486,0.994,3.5
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,879,720,0.998,2.5
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,879,940,0.993,2.3
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,145,0.989,Pioneer
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,347,0.998,541
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,551,0.997,371
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,800,0.998,349
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,999,0.997,341
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,1178,0.994,2.3
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,1255,0.998,337
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,1342,0.998,62%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,1423,0.989,2.2
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,1657,0.923,2.2
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,1726,0.999,343
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,880,1915,0.986,2.3
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,881,636,0.985,69%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,881,858,0.999,65%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,881,1080,0.997,63%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,881,1575,0.997,62%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,881,1824,0.997,63%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,486,0.996,3.0
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,720,0.997,2.6
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,800,0.997,381
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,940,0.994,2.5
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,999,0.998,365
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,1178,0.995,2.4
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,1256,0.998,348
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,1423,0.971,2.3
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,1485,0.998,337
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,1657,0.994,2.2
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,1726,0.998,346
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,903,1915,0.996,2.3
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,904,145,0.995,Ryan
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,904,347,0.998,467
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,904,551,0.998,393
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,904,636,0.964,84%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,904,858,0.951,82%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,904,1080,0.977,78%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,904,1341,0.9,75%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,904,1575,0.991,72%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,904,1822,0.993,74%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,924,1079,0.995,%89
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,925,1574,0.995,69%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,146,0.987,Sanchez
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,347,0.998,418
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,486,0.996,3.0
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,551,0.999,276
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,636,0.999,66%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,720,0.997,1.8
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,799,0.998,286
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,858,0.993,%89
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,941,0.994,1.9
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,998,0.998,284
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,1179,0.994,1.9
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,1255,0.998,278
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,1424,0.99,1.9
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,1485,0.999,289
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,1658,0.995,1.9
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,1726,0.999,298
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,926,1915,0.992,2.0
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,928,1342,0.996,67%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,928,1822,0.989,71%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,948,1079,0.998,92%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,949,486,0.994,3.0
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,949,720,0.998,2.9
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,949,940,0.995,2.8
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,949,1340,0.865,93%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,949,1574,0.964,90%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,146,0.993,Superior
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,347,0.999,467
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,551,0.998,433
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,636,0.958,93%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,800,0.999,425
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,998,0.999,430
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,1178,0.995,2.9
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,1255,0.999,434
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,1423,0.98,2.9
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,1486,0.999,420
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,1657,0.995,2.8
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,1726,0.999,433
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,950,1915,0.985,2.9
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,951,858,0.997,91%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,951,1822,0.994,93%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,972,719,0.997,2.5
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,972,940,0.995,2.4
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,973,486,0.992,4.0
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,973,800,0.998,359
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,973,1178,0.983,2.3
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,973,1255,0.998,336
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,973,1423,0.918,2.2
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,973,1657,0.993,2.3
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,973,1726,0.998,345
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,973,1914,0.994,2.3
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,974,347,0.999,590
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,974,551,0.998,368
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,974,636,0.902,62%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,974,857,0.996,61%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,974,998,0.999,348
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,974,1080,0.996,59%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,974,1342,0.989,57%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,974,1485,0.998,338
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,974,1574,0.999,57%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,974,1822,0.994,58%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,975,147,0.972,UniversityHill
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,994,635,0.997,58%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,994,856,0.888,58%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,995,1573,0.996,53%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,551,0.999,257
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,720,0.997,1.7
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,800,0.999,258
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,998,0.999,256
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,1080,0.997,58%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,1179,0.984,1.7
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,1255,0.999,247
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,1342,0.998,56%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,1424,0.983,1.6
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,1485,0.998,236
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,1658,0.992,1.6
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,1725,0.998,232
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,996,1916,0.973,1.5
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,997,488,0.996,3.0
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,997,942,0.997,1.7
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,997,1822,0.985,52%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,998,348,0.999,442
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1000,147,0.953,Whittier
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1023,147,0.991,Elem.Total
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,542,0.991,"9,689"
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,629,0.998,67%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,768,0.976,"9,540"
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,849,0.997,66%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,990,0.968,"9,367"
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,1071,0.998,64%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,1225,0.989,"9,273"
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,1318,0.998,64%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,1562,0.989,64%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,1717,0.99,"9,408"
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1026,1809,0.997,65%
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1027,334,0.986,"14,543"
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1027,1476,0.97,"9,319"
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1052,149,0.946,programcapacity based on current use of thebuilding
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1076,147,0.972,Additional4portableclassroomsnotincludedincapacity(addsapproximately100seats)
data/raw/bvsd/page_renders/trend_report_feb2026_p09.png,1137,76,0.994,BVSD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,65,2086,0.993,SH52
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,66,1740,0.97,INERALRD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,84,63,0.984,Enrollment Metrics
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,154,1870,0.935,owlark(K-5)
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,200,899,0.995,Foothill
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,201,1200,0.986,CrestView
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,216,109,1.0,5-yr projections
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,222,1545,0.712,5
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,231,1849,0.962,ISHL
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,255,1922,0.884,PER RD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,270,2030,0.983,JAY RD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,279,1434,0.995,AY RD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,292,110,0.975,Enrollment Advisory Status
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,334,108,0.978,<=2 rounds and <=60% of capacity
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,356,1915,0.922,ERIE PKWY
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,358,1808,0.892,BELLERO
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,401,1173,0.889,VALMO
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,401,1206,0.972,NTRD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,413,110,0.991,Community Engagement Status
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,418,1087,0.987,AM AV
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,436,1128,0.651,5
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,437,2071,0.908,VSTAPKWY
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,439,1728,0.673,HIG6
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,443,1260,0.969,PEA
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,457,108,0.974,<=1.5 rounds and <=50% of capacity
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,478,1544,0.957,ARAPAHOE RD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,507,1522,0.994,Douglass
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,511,1060,0.887,5
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,517,1180,0.955,OLORADOAV
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,533,1070,0.97,田
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,535,1298,0.836,田
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,561,1131,0.892,BASELINE.R
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,562,1844,0.989,WBASELINERD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,563,1649,0.977,BASELINERD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,564,1742,0.926,V BASELINE RD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,565,450,0.979,SY 2026 - Projected
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,565,1550,0.916,JNE RD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,566,1214,0.875,BASELINE RD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,566,1337,0.832,NE RD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,568,118,0.967,SY 2025-Actual
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,568,1293,0.521,sy
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,580,1367,0.899,CHERRY
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,584,1248,0.921,Eiseni
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,585,1299,0.839,iower
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,603,1116,0.988,Creeks
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,610,115,0.987,Advisory: 7
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,610,450,0.997,Advisory: 7
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,625,1228,0.51,田
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,639,1885,0.866,RRD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,640,1401,0.98,SOUTH BOULDER RD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,642,1822,0.968,JHB
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,649,114,0.96,Engagement: 2
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,650,450,0.996,Engagement: 3
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,653,1305,0.923,BOULDERTA
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,673,1620,0.876,田
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,685,1758,0.803,eEl
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,687,1245,0.878,田
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,688,1222,0.601,出
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,688,1695,0.942,Lou
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,720,1845,0.998,SH42
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,728,1926,0.943,ran
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,738,1154,0.551,田
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,751,109,0.976,SY 2027 - Projected
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,752,451,0.959,SY 2028 - Projected
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,759,1632,0.936,HERRYS
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,775,1386,0.874,MARSHALLDF
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,791,1595,0.916,DILONRD
data/raw/bvsd/page_renders/trend_report_feb2026_p10.png,796,111,0.999,Advisory: 8
