Vintage 2024 Prepared October 2025,,,,,,,,,,,,,,
id,countyfips,placefips,municipalityname,year,totalpopulation,householdpopulation,groupquarterspopulation,householdsize,totalhousingunits,occupiedhousingunits,vacanthousingunits,vacancyrate,hpthuratio,countyplace
4951,27,99990,Unincorporated Custer County,2010,3212,3212,0,2.43,2928,1322,1606,54.86,1.1,2799990
4952,27,99990,Unincorporated Custer County,2011,3261,3261,0,2.17,2981,1504,1477,49.56,1.09,2799990
4953,27,99990,Unincorporated Custer County,2012,3311,3311,0,2.17,3042,1527,1515,49.8,1.09,2799990
4954,27,99990,Unincorporated Custer County,2013,3354,3354,0,2.17,3092,1547,1545,49.96,1.08,2799990
4955,27,99990,Unincorporated Custer County,2014,3391,3391,0,2.17,3135,1564,1571,50.1,1.08,2799990
4956,27,99990,Unincorporated Custer County,2015,3428,3428,0,2.17,3176,1582,1594,50.2,1.08,2799990
4957,27,99990,Unincorporated Custer County,2016,3460,3460,0,2.17,3214,1597,1617,50.32,1.08,2799990
4958,27,99990,Unincorporated Custer County,2017,3503,3503,0,2.17,3267,1617,1650,50.5,1.07,2799990
4959,27,99990,Unincorporated Custer County,2018,3548,3548,0,2.17,3327,1638,1689,50.77,1.07,2799990
4960,27,99990,Unincorporated Custer County,2019,3608,3608,0,2.17,3398,1666,1732,50.97,1.06,2799990
4961,27,99990,Unincorporated Custer County,2020,3682,3682,0,2.17,3472,1700,1772,51.04,1.06,2799990
4962,27,99990,Unincorporated Custer County,2021,3949,3949,0,2.25,3578,1752,1826,51.03,1.1,2799990
4963,27,99990,Unincorporated Custer County,2022,4172,4172,0,2.3,3702,1812,1890,51.05,1.13,2799990
4964,27,99990,Unincorporated Custer County,2023,4343,4343,0,2.33,3814,1867,1947,51.05,1.14,2799990
4965,27,99990,Unincorporated Custer County,2024,4357,4357,0,2.28,3907,1913,1994,51.04,1.12,2799990
4966,29,99990,Unincorporated Delta County,2010,13808,13323,485,2.41,6724,5526,1198,17.82,1.98,2999990
4967,29,99990,Unincorporated Delta County,2011,13534,13071,463,2.41,6730,5432,1298,19.29,1.94,2999990
4968,29,99990,Unincorporated Delta County,2012,13612,13095,517,2.4,6740,5453,1287,19.1,1.94,2999990
4969,29,99990,Unincorporated Delta County,2013,13503,13158,345,2.4,6750,5490,1260,18.67,1.95,2999990
4970,29,99990,Unincorporated Delta County,2014,13353,12855,498,2.39,6758,5373,1385,20.49,1.9,2999990
4971,29,99990,Unincorporated Delta County,2015,13329,12811,518,2.39,6777,5365,1412,20.83,1.89,2999990
4972,29,99990,Unincorporated Delta County,2016,13670,13125,545,2.38,6780,5507,1273,18.77,1.94,2999990
4973,29,99990,Unincorporated Delta County,2017,13839,13257,582,2.38,6782,5574,1208,17.81,1.95,2999990
4974,29,99990,Unincorporated Delta County,2018,14027,13445,583,2.37,6784,5663,1121,16.52,1.98,2999990
4975,29,99990,Unincorporated Delta County,2019,14142,13538,604,2.37,6787,5713,1074,15.82,1.99,2999990
4976,29,99990,Unincorporated Delta County,2020,13821,13540,281,2.37,6789,5719,1070,15.76,1.99,2999990
4977,29,99990,Unincorporated Delta County,2021,13874,13677,197,2.39,6789,5719,1070,15.76,2.01,2999990
4978,29,99990,Unincorporated Delta County,2022,13889,13656,233,2.39,6789,5719,1070,15.76,2.01,2999990
4979,29,99990,Unincorporated Delta County,2023,13786,13786,0,2.41,6789,5719,1070,15.76,2.03,2999990
4980,29,99990,Unincorporated Delta County,2024,14158,13859,299,2.42,6789,5719,1070,15.76,2.04,2999990
4981,33,99990,Unincorporated Dolores County,2010,1062,1062,0,4.03,510,264,246,48.33,2.08,3399990
4982,33,99990,Unincorporated Dolores County,2011,964,964,0,2.3,546,420,126,23.12,1.77,3399990
4983,33,99990,Unincorporated Dolores County,2012,1012,1012,0,2.29,606,442,164,27.07,1.67,3399990
4984,33,99990,Unincorporated Dolores County,2013,1035,1035,0,2.29,635,453,182,28.69,1.63,3399990
4985,33,99990,Unincorporated Dolores County,2014,1057,1057,0,2.28,661,463,198,29.92,1.6,3399990
4986,33,99990,Unincorporated Dolores County,2015,1081,1081,0,2.28,691,475,216,31.32,1.56,3399990
4987,33,99990,Unincorporated Dolores County,2016,1102,1102,0,2.27,715,485,230,32.22,1.54,3399990
4988,33,99990,Unincorporated Dolores County,2017,1120,1120,0,2.27,735,494,241,32.85,1.52,3399990
4989,33,99990,Unincorporated Dolores County,2018,1145,1145,0,2.26,765,506,259,33.87,1.5,3399990
4990,33,99990,Unincorporated Dolores County,2019,1150,1150,0,2.26,765,509,256,33.46,1.5,3399990
4991,33,99990,Unincorporated Dolores County,2020,1152,1152,0,2.26,765,510,255,33.33,1.51,3399990
4992,33,99990,Unincorporated Dolores County,2021,1179,1179,0,2.28,775,516,259,33.42,1.52,3399990
4993,33,99990,Unincorporated Dolores County,2022,1229,1229,0,2.34,788,525,263,33.38,1.56,3399990
4994,33,99990,Unincorporated Dolores County,2023,1269,1269,0,2.39,796,530,266,33.42,1.59,3399990
4995,33,99990,Unincorporated Dolores County,2024,1233,1233,0,2.3,806,537,269,33.37,1.53,3399990
4996,35,99990,Unincorporated Douglas County,2010,172034,171823,211,2.77,64943,62104,2839,4.37,2.65,3599990
4997,35,99990,Unincorporated Douglas County,2011,174678,174455,224,2.77,65162,63082,2080,3.19,2.68,3599990
4998,35,99990,Unincorporated Douglas County,2012,177788,177540,248,2.76,65686,64224,1462,2.23,2.7,3599990
4999,35,99990,Unincorporated Douglas County,2013,180749,180386,363,2.76,66490,65262,1228,1.85,2.71,3599990
5000,35,99990,Unincorporated Douglas County,2014,184732,184343,389,2.76,67616,66737,879,1.3,2.73,3599990
5001,35,99990,Unincorporated Douglas County,2015,187767,187352,415,2.76,69066,67896,1170,1.69,2.71,3599990
5002,35,99990,Unincorporated Douglas County,2016,188094,187653,441,2.75,69017,68185,832,1.21,2.72,3599990
5003,35,99990,Unincorporated Douglas County,2017,189930,189463,467,2.75,70024,68898,1126,1.61,2.71,3599990
5004,35,99990,Unincorporated Douglas County,2018,193879,193386,492,2.74,73036,70489,2547,3.49,2.65,3599990
5005,35,99990,Unincorporated Douglas County,2019,195590,195072,518,2.74,74393,71306,3087,4.15,2.62,3599990
5006,35,99990,Unincorporated Douglas County,2020,198582,198027,555,2.73,75677,72635,3042,4.02,2.62,3599990
5007,35,99990,Unincorporated Douglas County,2021,201652,201103,549,2.72,77154,74053,3101,4.02,2.61,3599990
5008,35,99990,Unincorporated Douglas County,2022,202722,202168,554,2.69,78239,75094,3145,4.02,2.58,3599990
5009,35,99990,Unincorporated Douglas County,2023,204859,204292,567,2.66,80029,76812,3217,4.02,2.55,3599990
5010,35,99990,Unincorporated Douglas County,2024,208912,208329,583,2.65,81838,78548,3290,4.02,2.55,3599990
5011,37,99990,Unincorporated Eagle County,2010,23185,23185,0,2.79,13731,8313,5418,39.46,1.69,3799990
5012,37,99990,Unincorporated Eagle County,2011,23496,23496,0,2.77,13755,8473,5282,38.4,1.71,3799990
5013,37,99990,Unincorporated Eagle County,2012,23603,23603,0,2.77,13787,8512,5275,38.26,1.71,3799990
5014,37,99990,Unincorporated Eagle County,2013,23678,23678,0,2.77,13809,8542,5267,38.14,1.71,3799990
5015,37,99990,Unincorporated Eagle County,2014,23782,23782,0,2.77,13850,8582,5268,38.04,1.72,3799990
5016,37,99990,Unincorporated Eagle County,2015,23970,23970,0,2.77,13903,8647,5256,37.81,1.72,3799990
5017,37,99990,Unincorporated Eagle County,2016,24126,24126,0,2.77,13972,8706,5266,37.69,1.73,3799990
5018,37,99990,Unincorporated Eagle County,2017,24244,24244,0,2.77,14074,8760,5314,37.76,1.72,3799990
5019,37,99990,Unincorporated Eagle County,2018,24532,24532,0,2.77,14213,8864,5349,37.63,1.73,3799990
5020,37,99990,Unincorporated Eagle County,2019,24708,24708,0,2.76,14317,8937,5380,37.58,1.73,3799990
5021,37,99990,Unincorporated Eagle County,2020,24900,24890,10,2.74,14398,9073,5325,36.98,1.73,3799990
5022,37,99990,Unincorporated Eagle County,2021,24275,24265,10,2.66,14460,9113,5347,36.98,1.68,3799990
5023,37,99990,Unincorporated Eagle County,2022,23830,23820,10,2.61,14504,9140,5364,36.98,1.64,3799990
5024,37,99990,Unincorporated Eagle County,2023,23274,23264,10,2.54,14555,9172,5383,36.98,1.6,3799990
5025,37,99990,Unincorporated Eagle County,2024,22970,22960,10,2.49,14613,9209,5404,36.98,1.57,3799990
5026,39,99990,Unincorporated Elbert County,2010,20408,20400,8,2.76,7830,7398,432,5.52,2.61,3999990
5027,39,99990,Unincorporated Elbert County,2011,20368,20360,8,2.76,7842,7376,466,5.94,2.6,3999990
5028,39,99990,Unincorporated Elbert County,2012,20385,20377,8,2.76,7851,7374,477,6.07,2.6,3999990
5029,39,99990,Unincorporated Elbert County,2013,20529,20521,8,2.77,7875,7419,456,5.8,2.61,3999990
5030,39,99990,Unincorporated Elbert County,2014,20876,20868,8,2.77,7931,7536,395,4.98,2.63,3999990
5031,39,99990,Unincorporated Elbert County,2015,21328,21320,8,2.77,8023,7691,332,4.14,2.66,3999990
5032,39,99990,Unincorporated Elbert County,2016,21716,21708,8,2.78,8147,7823,324,3.98,2.66,3999990
5033,39,99990,Unincorporated Elbert County,2017,22171,22164,8,2.78,8243,7979,264,3.2,2.69,3999990
5034,39,99990,Unincorporated Elbert County,2018,22599,22592,8,2.78,8383,8125,258,3.08,2.69,3999990
5035,39,99990,Unincorporated Elbert County,2019,22803,22795,8,2.78,8537,8190,347,4.06,2.67,3999990
5036,39,99990,Unincorporated Elbert County,2020,23191,23180,11,2.79,8653,8306,347,4.01,2.68,3999990
5037,39,99990,Unincorporated Elbert County,2021,23804,23793,11,2.81,8822,8468,354,4.01,2.7,3999990
5038,39,99990,Unincorporated Elbert County,2022,24225,24214,11,2.76,9124,8758,366,4.01,2.65,3999990
5039,39,99990,Unincorporated Elbert County,2023,25089,25078,11,2.8,9340,8965,375,4.01,2.69,3999990
5040,39,99990,Unincorporated Elbert County,2024,25370,25359,11,2.76,9564,9180,384,4.02,2.65,3999990
5041,41,99990,Unincorporated El Paso County,2010,165517,154973,10544,2.88,57214,53836,3378,5.9,2.71,4199990
5042,41,99990,Unincorporated El Paso County,2011,168485,157931,10554,2.88,57709,54756,2953,5.12,2.74,4199990
5043,41,99990,Unincorporated El Paso County,2012,171799,161234,10565,2.89,58550,55799,2751,4.7,2.75,4199990
5044,41,99990,Unincorporated El Paso County,2013,174952,164377,10575,2.89,59508,56790,2718,4.57,2.76,4199990
5045,41,99990,Unincorporated El Paso County,2014,177929,167342,10587,2.9,60696,57715,2981,4.91,2.76,4199990
5046,41,99990,Unincorporated El Paso County,2015,181896,171300,10596,2.9,61873,58973,2900,4.69,2.77,4199990
5047,41,99990,Unincorporated El Paso County,2016,185856,175251,10605,2.91,62817,60215,2602,4.14,2.79,4199990
5048,41,99990,Unincorporated El Paso County,2017,190461,179846,10615,2.92,64229,61693,2536,3.95,2.8,4199990
5049,41,99990,Unincorporated El Paso County,2018,194713,184087,10625,2.92,65444,63037,2407,3.68,2.81,4199990
5050,41,99990,Unincorporated El Paso County,2019,198070,187435,10635,2.93,66816,64072,2744,4.11,2.81,4199990
5051,41,99990,Unincorporated El Paso County,2020,202378,189970,12408,2.92,68151,65132,3019,4.43,2.79,4199990
5052,41,99990,Unincorporated El Paso County,2021,204390,191982,12408,2.87,69958,66859,3099,4.43,2.74,4199990
5053,41,99990,Unincorporated El Paso County,2022,205156,192748,12408,2.81,71782,68602,3180,4.43,2.69,4199990
5054,41,99990,Unincorporated El Paso County,2023,206266,193858,12408,2.77,73352,70102,3250,4.43,2.64,4199990
5055,41,99990,Unincorporated El Paso County,2024,207802,195394,12408,2.72,75069,71743,3326,4.43,2.6,4199990
5056,43,99990,Unincorporated Fremont County,2010,24862,17823,7039,2.3,9530,7738,1792,18.81,1.87,4399990
5057,43,99990,Unincorporated Fremont County,2011,24992,17958,7034,2.32,9604,7738,1866,19.43,1.87,4399990
5058,43,99990,Unincorporated Fremont County,2012,24948,18053,6895,2.32,9634,7778,1856,19.27,1.87,4399990
5059,43,99990,Unincorporated Fremont County,2013,24922,18158,6764,2.32,9669,7822,1847,19.11,1.88,4399990
5060,43,99990,Unincorporated Fremont County,2014,24821,18157,6664,2.32,9669,7820,1849,19.13,1.88,4399990
5061,43,99990,Unincorporated Fremont County,2015,24851,18282,6569,2.32,9708,7872,1836,18.91,1.88,4399990
5062,43,99990,Unincorporated Fremont County,2016,24930,18399,6531,2.32,9747,7921,1826,18.73,1.89,4399990
5063,43,99990,Unincorporated Fremont County,2017,25137,18648,6490,2.32,9820,8027,1793,18.26,1.9,4399990
5064,43,99990,Unincorporated Fremont County,2018,25356,18959,6397,2.32,9902,8159,1743,17.6,1.91,4399990
5065,43,99990,Unincorporated Fremont County,2019,25614,19263,6351,2.32,9986,8289,1697,16.99,1.93,4399990
5066,43,99990,Unincorporated Fremont County,2020,26052,19590,6462,2.32,10072,8427,1645,16.33,1.94,4399990
5067,43,99990,Unincorporated Fremont County,2021,26126,19949,6177,2.35,10144,8487,1657,16.33,1.97,4399990
5068,43,99990,Unincorporated Fremont County,2022,26428,19968,6460,2.32,10269,8592,1677,16.33,1.94,4399990
5069,43,99990,Unincorporated Fremont County,2023,27155,20026,7129,2.31,10381,8686,1695,16.33,1.93,4399990
5070,43,99990,Unincorporated Fremont County,2024,26893,20049,6844,2.29,10457,8749,1708,16.33,1.92,4399990
5071,45,99990,Unincorporated Garfield County,2010,22541,22074,467,2.84,9311,7762,1549,16.64,2.37,4599990
5072,45,99990,Unincorporated Garfield County,2011,22095,21622,472,2.71,9329,7975,1354,14.51,2.32,4599990
5073,45,99990,Unincorporated Garfield County,2012,22231,21737,494,2.71,9354,8014,1340,14.33,2.32,4599990
5074,45,99990,Unincorporated Garfield County,2013,22376,21888,488,2.71,9369,8064,1305,13.93,2.34,4599990
5075,45,99990,Unincorporated Garfield County,2014,22582,22062,520,2.72,9401,8125,1276,13.57,2.35,4599990
5076,45,99990,Unincorporated Garfield County,2015,22803,22274,528,2.72,9445,8200,1245,13.18,2.36,4599990
5077,45,99990,Unincorporated Garfield County,2016,23205,22659,547,2.72,9531,8339,1192,12.51,2.38,4599990
5078,45,99990,Unincorporated Garfield County,2017,23585,23028,558,2.72,9606,8471,1135,11.81,2.4,4599990
5079,45,99990,Unincorporated Garfield County,2018,24041,23470,571,2.72,9694,8631,1063,10.96,2.42,4599990
5080,45,99990,Unincorporated Garfield County,2019,24431,23847,584,2.72,9765,8767,998,10.22,2.44,4599990
5081,45,99990,Unincorporated Garfield County,2020,24977,24419,558,2.72,9849,8969,880,8.93,2.48,4599990
5082,45,99990,Unincorporated Garfield County,2021,24962,24520,442,2.71,9931,9044,887,8.93,2.47,4599990
5083,45,99990,Unincorporated Garfield County,2022,25146,24573,573,2.67,10091,9189,902,8.94,2.44,4599990
5084,45,99990,Unincorporated Garfield County,2023,25418,24831,587,2.67,10216,9303,913,8.94,2.43,4599990
5085,45,99990,Unincorporated Garfield County,2024,25571,24965,606,2.66,10288,9369,919,8.93,2.43,4599990
5086,47,99990,Unincorporated Gilpin County,2010,4677,4628,49,2.45,2731,1886,845,30.96,1.69,4799990
5087,47,99990,Unincorporated Gilpin County,2011,4616,4568,48,2.24,2739,2042,697,25.45,1.67,4799990
5088,47,99990,Unincorporated Gilpin County,2012,4633,4586,47,2.24,2750,2047,703,25.56,1.67,4799990
5089,47,99990,Unincorporated Gilpin County,2013,4645,4599,46,2.24,2757,2050,707,25.63,1.67,4799990
5090,47,99990,Unincorporated Gilpin County,2014,4656,4611,45,2.25,2764,2053,711,25.74,1.67,4799990
5091,47,99990,Unincorporated Gilpin County,2015,4667,4623,44,2.25,2771,2055,716,25.83,1.67,4799990
5092,47,99990,Unincorporated Gilpin County,2016,4692,4648,44,2.25,2787,2064,723,25.94,1.67,4799990
5093,47,99990,Unincorporated Gilpin County,2017,4762,4720,43,2.25,2834,2094,740,26.11,1.67,4799990
5094,47,99990,Unincorporated Gilpin County,2018,4804,4762,42,2.26,2864,2109,755,26.36,1.66,4799990
5095,47,99990,Unincorporated Gilpin County,2019,4848,4807,41,2.26,2894,2127,767,26.5,1.66,4799990
5096,47,99990,Unincorporated Gilpin County,2020,4920,4872,48,2.26,2927,2155,772,26.38,1.66,4799990
5097,47,99990,Unincorporated Gilpin County,2021,4984,4936,48,2.28,2939,2164,775,26.37,1.68,4799990
5098,47,99990,Unincorporated Gilpin County,2022,5003,4955,48,2.28,2955,2176,779,26.36,1.68,4799990
5099,47,99990,Unincorporated Gilpin County,2023,5015,4967,48,2.26,2983,2196,787,26.38,1.67,4799990
5100,47,99990,Unincorporated Gilpin County,2024,5058,5010,48,2.26,3009,2215,794,26.39,1.67,4799990
5101,49,99990,Unincorporated Grand County,2010,8152,7988,164,2.37,8512,3373,5139,60.37,0.94,4999990
5102,49,99990,Unincorporated Grand County,2011,8153,7991,162,2.25,8563,3559,5004,58.44,0.93,4999990
5103,49,99990,Unincorporated Grand County,2012,8139,7979,160,2.24,8565,3565,5000,58.38,0.93,4999990
5104,49,99990,Unincorporated Grand County,2013,8148,7989,159,2.23,8565,3579,4986,58.21,0.93,4999990
5105,49,99990,Unincorporated Grand County,2014,8169,8012,157,2.23,8565,3598,4967,58,0.94,4999990
5106,49,99990,Unincorporated Grand County,2015,8182,8027,155,2.22,8567,3613,4954,57.82,0.94,4999990
5107,49,99990,Unincorporated Grand County,2016,8245,8091,153,2.22,8618,3652,4966,57.63,0.94,4999990
5108,49,99990,Unincorporated Grand County,2017,8321,8169,152,2.21,8682,3696,4986,57.43,0.94,4999990
5109,49,99990,Unincorporated Grand County,2018,8413,8264,150,2.21,8760,3747,5013,57.22,0.94,4999990
5110,49,99990,Unincorporated Grand County,2019,8511,8363,148,2.2,8846,3802,5044,57.02,0.95,4999990
5111,49,99990,Unincorporated Grand County,2020,8569,8421,148,2.18,8927,3870,5057,56.65,0.94,4999990
5112,49,99990,Unincorporated Grand County,2021,8705,8557,148,2.28,8651,3750,4901,56.65,0.99,4999990
5113,49,99990,Unincorporated Grand County,2022,8678,8530,148,2.25,8759,3797,4962,56.65,0.97,4999990
5114,49,99990,Unincorporated Grand County,2023,8747,8599,148,2.22,8927,3870,5057,56.65,0.96,4999990
5115,49,99990,Unincorporated Grand County,2024,8861,8713,148,2.18,9207,3991,5216,56.65,0.95,4999990
5116,51,99990,Unincorporated Gunnison County,2010,6959,6869,90,2.31,5869,2974,2895,49.33,1.17,5199990
5117,51,99990,Unincorporated Gunnison County,2011,6947,6857,90,2.31,5889,2966,2923,49.63,1.16,5199990
5118,51,99990,Unincorporated Gunnison County,2012,6911,6820,91,2.31,5910,2948,2962,50.12,1.15,5199990
5119,51,99990,Unincorporated Gunnison County,2013,6879,6788,91,2.32,5931,2932,2999,50.57,1.14,5199990
5120,51,99990,Unincorporated Gunnison County,2014,6936,6845,91,2.32,5951,2953,2998,50.37,1.15,5199990
5121,51,99990,Unincorporated Gunnison County,2015,7092,7000,91,2.32,5972,3018,2954,49.46,1.17,5199990
5122,51,99990,Unincorporated Gunnison County,2016,7203,7112,92,2.32,5992,3064,2928,48.87,1.19,5199990
5123,51,99990,Unincorporated Gunnison County,2017,7426,7334,92,2.32,6073,3158,2915,48.01,1.21,5199990
5124,51,99990,Unincorporated Gunnison County,2018,7519,7427,92,2.32,6163,3195,2968,48.16,1.21,5199990
5125,51,99990,Unincorporated Gunnison County,2019,7645,7553,92,2.33,6241,3246,2995,47.99,1.21,5199990
5126,51,99990,Unincorporated Gunnison County,2020,7593,7565,28,2.33,6467,3252,3215,49.71,1.17,5199990
5127,51,99990,Unincorporated Gunnison County,2021,7766,7738,28,2.36,6527,3282,3245,49.72,1.19,5199990
5128,51,99990,Unincorporated Gunnison County,2022,7699,7671,28,2.31,6600,3319,3281,49.71,1.16,5199990
5129,51,99990,Unincorporated Gunnison County,2023,7644,7616,28,2.27,6685,3362,3323,49.71,1.14,5199990
5130,51,99990,Unincorporated Gunnison County,2024,7642,7614,28,2.23,6798,3419,3379,49.71,1.12,5199990
5131,53,99990,Unincorporated Hinsdale County,2010,435,379,56,2.49,843,152,691,81.97,0.45,5399990
5132,53,99990,Unincorporated Hinsdale County,2011,427,377,50,2.22,844,169,675,79.92,0.45,5399990
5133,53,99990,Unincorporated Hinsdale County,2012,421,376,45,2.22,850,170,680,80.05,0.44,5399990
5134,53,99990,Unincorporated Hinsdale County,2013,413,374,39,2.21,853,169,684,80.2,0.44,5399990
5135,53,99990,Unincorporated Hinsdale County,2014,405,372,34,2.21,857,168,689,80.35,0.43,5399990
5136,53,99990,Unincorporated Hinsdale County,2015,398,370,28,2.2,861,168,693,80.49,0.43,5399990
5137,53,99990,Unincorporated Hinsdale County,2016,390,367,22,2.2,865,167,698,80.66,0.42,5399990
5138,53,99990,Unincorporated Hinsdale County,2017,382,365,17,2.19,870,167,703,80.83,0.42,5399990
5139,53,99990,Unincorporated Hinsdale County,2018,374,363,11,2.19,875,166,709,81.01,0.41,5399990
5140,53,99990,Unincorporated Hinsdale County,2019,367,361,6,2.19,880,165,715,81.25,0.41,5399990
5141,53,99990,Unincorporated Hinsdale County,2020,357,357,0,2.18,886,164,722,81.49,0.4,5399990
5142,53,99990,Unincorporated Hinsdale County,2021,349,349,0,2.12,893,165,728,81.52,0.39,5399990
5143,53,99990,Unincorporated Hinsdale County,2022,349,349,0,2.12,893,165,728,81.52,0.39,5399990
5144,53,99990,Unincorporated Hinsdale County,2023,345,345,0,2.07,903,167,736,81.51,0.38,5399990
5145,53,99990,Unincorporated Hinsdale County,2024,338,338,0,2,912,169,743,81.47,0.37,5399990
5146,55,99990,Unincorporated Huerfano County,2010,2824,2715,109,2.57,2261,1058,1203,53.19,1.2,5599990
5147,55,99990,Unincorporated Huerfano County,2011,2863,2758,105,2.1,2290,1313,977,42.67,1.2,5599990
5148,55,99990,Unincorporated Huerfano County,2012,2869,2768,101,2.1,2318,1319,999,43.08,1.19,5599990
5149,55,99990,Unincorporated Huerfano County,2013,2869,2772,97,2.09,2339,1323,1016,43.43,1.19,5599990
5150,55,99990,Unincorporated Huerfano County,2014,2855,2763,93,2.09,2345,1320,1025,43.69,1.18,5599990
5151,55,99990,Unincorporated Huerfano County,2015,2848,2759,89,2.09,2357,1321,1036,43.97,1.17,5599990
5152,55,99990,Unincorporated Huerfano County,2016,2850,2766,84,2.09,2384,1325,1059,44.41,1.16,5599990
